task,checkpoint,checkpoint_sha256,source_id,init_id,initialization_seed,state,seed,adapt_T,lr,updates,role,engine,id,infer_T,calibration,ce,accuracy,actual_engine,targets,cal_T,cal_seed,batch,split,identity_path,gpu,legacy_id
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step4096.pt,b37dbcf94a342e80b072b0ee31dd3b92fbc0698b028a393cf8ea1c831e9e95c0,,legacy,,adapted,8623.0,4.0,,4096,legacy_replay,eager,legacy_language_s8623_K4096_a4_e2_raw_eager,2,raw,2.7414547943090994,0.5027818448023426,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step4096.pt,0.0,language_s8623_K4096_a4_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step4096.pt,b37dbcf94a342e80b072b0ee31dd3b92fbc0698b028a393cf8ea1c831e9e95c0,,legacy,,adapted,8623.0,4.0,,4096,legacy_replay,eager,legacy_language_s8623_K4096_a4_e4_raw_eager,4,raw,2.5427993183712605,0.5276964372864812,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step4096.pt,0.0,language_s8623_K4096_a4_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step4096.pt,b28d572dd70da7681dd3c1390dba691f338202170d0f829d104bfa068bbc8760,,legacy,,adapted,8621.0,2.0,,4096,legacy_replay,graph,legacy_language_s8621_K4096_a2_e2_raw_graph,2,raw,2.6849229623143835,0.5079062957540263,graph,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step4096.pt,0.0,language_s8621_K4096_a2_e2_raw_graph
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,b1157521f1ce4ce6581b763d0c67277d3146e61ca4d26d74d34c31e5f03afade,,legacy,,adapted,8621.0,4.0,,4096,legacy_replay,graph,legacy_language_s8621_K4096_a4_e4_raw_graph,4,raw,2.55010303650438,0.5265739385065886,graph,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,0.0,language_s8621_K4096_a4_e4_raw_graph
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step4096.pt,428e117cbebf1e2675fb96c9450d7d788535c00f031abb45784924eca7f016e6,,legacy,,adapted,8622.0,2.0,,4096,legacy_replay,graph,legacy_language_s8622_K4096_a2_e2_raw_graph,2,raw,2.6773056069415007,0.5097608589555881,graph,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step4096.pt,1.0,language_s8622_K4096_a2_e2_raw_graph
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step4096.pt,78934d77908c0235692d1b7eeb0f20b9c0c6332fa46ed65f386ffac941acf0ae,,legacy,,adapted,8622.0,4.0,,4096,legacy_replay,graph,legacy_language_s8622_K4096_a4_e4_raw_graph,4,raw,2.5488229793977433,0.5264519277696438,graph,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step4096.pt,1.0,language_s8622_K4096_a4_e4_raw_graph
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,db7170626db254348bb66dc2333d635db2549872ecd0e6651514b71b60a0d6a5,,legacy,,adapted,8623.0,2.0,,4096,legacy_replay,graph,legacy_language_s8623_K4096_a2_e2_raw_graph,2,raw,2.674572400660702,0.5095168374816984,graph,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,0.0,language_s8623_K4096_a2_e2_raw_graph
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step4096.pt,b37dbcf94a342e80b072b0ee31dd3b92fbc0698b028a393cf8ea1c831e9e95c0,,legacy,,adapted,8623.0,4.0,,4096,legacy_replay,graph,legacy_language_s8623_K4096_a4_e4_raw_graph,4,raw,2.5427993183712605,0.5276964372864812,graph,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step4096.pt,0.0,language_s8623_K4096_a4_e4_raw_graph
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,3d453ec2677252d88eccd90e665e492c03082209b9584dc2649757f84b5eba63,,legacy,,shared_initial,,,,0,legacy_replay,eager,legacy_vision_initial_e2_raw_eager,2,raw,1.6370486931122374,0.619,eager,10000,,,4.0,test,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,1.0,vision_initial_e2_raw_eager
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,3d453ec2677252d88eccd90e665e492c03082209b9584dc2649757f84b5eba63,,legacy,,shared_initial,,,,0,legacy_replay,eager,legacy_vision_initial_e4_raw_eager,4,raw,1.3832979446934304,0.6675,eager,10000,,,4.0,test,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,1.0,vision_initial_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step512.pt,0f9f95f5ce14dbc2c462a290f0a55a9e9aa733dbade7678458200a886c4369a4,,legacy,,adapted,9621.0,2.0,,512,legacy_replay,eager,legacy_vision_s9621_K512_a2_e2_raw_eager,2,raw,1.4877951622274355,0.6401,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step512.pt,0.0,vision_s9621_K512_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step512.pt,0f9f95f5ce14dbc2c462a290f0a55a9e9aa733dbade7678458200a886c4369a4,,legacy,,adapted,9621.0,2.0,,512,legacy_replay,eager,legacy_vision_s9621_K512_a2_e4_raw_eager,4,raw,1.4041059838350456,0.6501,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step512.pt,0.0,vision_s9621_K512_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step512.pt,5ed390a7653a1ba84acb84df5ae6ebc09430b0ba2c14374172ae4802de2bf00a,,legacy,,adapted,9621.0,4.0,,512,legacy_replay,eager,legacy_vision_s9621_K512_a4_e2_raw_eager,2,raw,1.6535771059902384,0.6127,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step512.pt,0.0,vision_s9621_K512_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step512.pt,5ed390a7653a1ba84acb84df5ae6ebc09430b0ba2c14374172ae4802de2bf00a,,legacy,,adapted,9621.0,4.0,,512,legacy_replay,eager,legacy_vision_s9621_K512_a4_e4_raw_eager,4,raw,1.4022421290025349,0.6625,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step512.pt,0.0,vision_s9621_K512_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step512.pt,dfd002f5b8f2dda6231648715bf1d1d6457f30627a198856b632890208667a5a,,legacy,,adapted,9622.0,2.0,,512,legacy_replay,eager,legacy_vision_s9622_K512_a2_e2_raw_eager,2,raw,1.5127857122831978,0.6371,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step512.pt,1.0,vision_s9622_K512_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step512.pt,dfd002f5b8f2dda6231648715bf1d1d6457f30627a198856b632890208667a5a,,legacy,,adapted,9622.0,2.0,,512,legacy_replay,eager,legacy_vision_s9622_K512_a2_e4_raw_eager,4,raw,1.4359639947950025,0.6487,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step512.pt,1.0,vision_s9622_K512_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step512.pt,f6c0ed8d4278e7fd2ddc8463b5d6217025eacfba57e8d66ceade4bca481244c3,,legacy,,adapted,9622.0,4.0,,512,legacy_replay,eager,legacy_vision_s9622_K512_a4_e2_raw_eager,2,raw,1.671609219783824,0.6094,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step512.pt,1.0,vision_s9622_K512_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step512.pt,f6c0ed8d4278e7fd2ddc8463b5d6217025eacfba57e8d66ceade4bca481244c3,,legacy,,adapted,9622.0,4.0,,512,legacy_replay,eager,legacy_vision_s9622_K512_a4_e4_raw_eager,4,raw,1.412990531254257,0.6647,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step512.pt,1.0,vision_s9622_K512_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step512.pt,660ed86374ad457d66995b5a7f851ce5df1a7359c8ed6ca6ea4b5f6a2e34cf12,,legacy,,adapted,9623.0,2.0,,512,legacy_replay,eager,legacy_vision_s9623_K512_a2_e2_raw_eager,2,raw,1.5513017183196265,0.633,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step512.pt,0.0,vision_s9623_K512_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step512.pt,660ed86374ad457d66995b5a7f851ce5df1a7359c8ed6ca6ea4b5f6a2e34cf12,,legacy,,adapted,9623.0,2.0,,512,legacy_replay,eager,legacy_vision_s9623_K512_a2_e4_raw_eager,4,raw,1.4898562629974215,0.6359,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step512.pt,0.0,vision_s9623_K512_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step512.pt,fe9255f79dbe2d2b1d9b4c5eeb0a1bc6cf4acd79ffda3cbe3b64a91a4fc4eaf7,,legacy,,adapted,9623.0,4.0,,512,legacy_replay,eager,legacy_vision_s9623_K512_a4_e2_raw_eager,2,raw,1.6944721724104137,0.611,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step512.pt,0.0,vision_s9623_K512_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step512.pt,fe9255f79dbe2d2b1d9b4c5eeb0a1bc6cf4acd79ffda3cbe3b64a91a4fc4eaf7,,legacy,,adapted,9623.0,4.0,,512,legacy_replay,eager,legacy_vision_s9623_K512_a4_e4_raw_eager,4,raw,1.4484716907409951,0.6567,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step512.pt,0.0,vision_s9623_K512_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step512.pt,04134b877ad51726ffe47009691e4f47196b744873e645fe553ee6337a0a0693,,legacy,,adapted,9624.0,2.0,,512,legacy_replay,eager,legacy_vision_s9624_K512_a2_e2_raw_eager,2,raw,1.5072170188160614,0.6383,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step512.pt,1.0,vision_s9624_K512_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step512.pt,04134b877ad51726ffe47009691e4f47196b744873e645fe553ee6337a0a0693,,legacy,,adapted,9624.0,2.0,,512,legacy_replay,eager,legacy_vision_s9624_K512_a2_e4_raw_eager,4,raw,1.4260199213507236,0.6489,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step512.pt,1.0,vision_s9624_K512_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step512.pt,0676efc02c5e0f99598dd0ca3a1c3f6d6c9136d831955bac05a52899023b8733,,legacy,,adapted,9624.0,4.0,,512,legacy_replay,eager,legacy_vision_s9624_K512_a4_e2_raw_eager,2,raw,1.6641683335392736,0.6182,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step512.pt,1.0,vision_s9624_K512_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step512.pt,0676efc02c5e0f99598dd0ca3a1c3f6d6c9136d831955bac05a52899023b8733,,legacy,,adapted,9624.0,4.0,,512,legacy_replay,eager,legacy_vision_s9624_K512_a4_e4_raw_eager,4,raw,1.409978385930741,0.6661,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step512.pt,1.0,vision_s9624_K512_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step512.pt,0a7ab59d6b90e42a5c64995f5d85e85a0f7efc691b9cf429f8be9143dcd4cfcc,,legacy,,adapted,9625.0,2.0,,512,legacy_replay,eager,legacy_vision_s9625_K512_a2_e2_raw_eager,2,raw,1.4793273100351683,0.6391,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step512.pt,0.0,vision_s9625_K512_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step512.pt,0a7ab59d6b90e42a5c64995f5d85e85a0f7efc691b9cf429f8be9143dcd4cfcc,,legacy,,adapted,9625.0,2.0,,512,legacy_replay,eager,legacy_vision_s9625_K512_a2_e4_raw_eager,4,raw,1.3978187978845322,0.6522,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step512.pt,0.0,vision_s9625_K512_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step512.pt,c9f95d95f8da6b407d660deabc89145e205157f9294b611da942db6f50c83c47,,legacy,,adapted,9625.0,4.0,,512,legacy_replay,eager,legacy_vision_s9625_K512_a4_e2_raw_eager,2,raw,1.6246590783943422,0.6206,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step512.pt,0.0,vision_s9625_K512_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step512.pt,c9f95d95f8da6b407d660deabc89145e205157f9294b611da942db6f50c83c47,,legacy,,adapted,9625.0,4.0,,512,legacy_replay,eager,legacy_vision_s9625_K512_a4_e4_raw_eager,4,raw,1.3749950638001551,0.6667,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step512.pt,0.0,vision_s9625_K512_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,75a7ce389b4ddd2609c9d5117f89114a6f9c8a32fd468f99aa49221673180f32,,legacy,,adapted,9621.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9621_K2048_a2_e2_raw_eager,2,raw,1.492219903026009,0.6395,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,0.0,vision_s9621_K2048_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,75a7ce389b4ddd2609c9d5117f89114a6f9c8a32fd468f99aa49221673180f32,,legacy,,adapted,9621.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9621_K2048_a2_e4_raw_eager,4,raw,1.4136736823366374,0.6491,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,0.0,vision_s9621_K2048_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,13035dc9a9631a424cb1eef9cfe9426fb42299b3d038295ece3b4d0baad36527,,legacy,,adapted,9621.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9621_K2048_a4_e2_raw_eager,2,raw,1.6516733112360351,0.6174,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,0.0,vision_s9621_K2048_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,13035dc9a9631a424cb1eef9cfe9426fb42299b3d038295ece3b4d0baad36527,,legacy,,adapted,9621.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9621_K2048_a4_e4_raw_eager,4,raw,1.4057374583509983,0.6668,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,0.0,vision_s9621_K2048_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,3c212ae3ec395f36551d02dc03aa821132cf02c6696c90ad42fd14e8f0db8270,,legacy,,adapted,9622.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9622_K2048_a2_e2_raw_eager,2,raw,1.4892826544771902,0.6395,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,1.0,vision_s9622_K2048_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,3c212ae3ec395f36551d02dc03aa821132cf02c6696c90ad42fd14e8f0db8270,,legacy,,adapted,9622.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9622_K2048_a2_e4_raw_eager,4,raw,1.404397939175542,0.6529,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,1.0,vision_s9622_K2048_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,42197ebc13950b079adbee182104fc8341b00672b1d1ef69200e0242be26e14f,,legacy,,adapted,9622.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9622_K2048_a4_e2_raw_eager,2,raw,1.6693008958800697,0.6128,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,1.0,vision_s9622_K2048_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,42197ebc13950b079adbee182104fc8341b00672b1d1ef69200e0242be26e14f,,legacy,,adapted,9622.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9622_K2048_a4_e4_raw_eager,4,raw,1.4159686972524272,0.6626,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,1.0,vision_s9622_K2048_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,78cd1edc31782f39e965369c6017506619cc56fb0b9ace4c0b0cdbe534559586,,legacy,,adapted,9623.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9623_K2048_a2_e2_raw_eager,2,raw,1.447917831734917,0.6476,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,0.0,vision_s9623_K2048_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,78cd1edc31782f39e965369c6017506619cc56fb0b9ace4c0b0cdbe534559586,,legacy,,adapted,9623.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9623_K2048_a2_e4_raw_eager,4,raw,1.377392064781033,0.6548,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,0.0,vision_s9623_K2048_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,57dc62ddba1d59eac9f1ccff4af606187a7987bf1a23836b1b93e00097ecfbad,,legacy,,adapted,9623.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9623_K2048_a4_e2_raw_eager,2,raw,1.6113598732646088,0.6237,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,0.0,vision_s9623_K2048_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,57dc62ddba1d59eac9f1ccff4af606187a7987bf1a23836b1b93e00097ecfbad,,legacy,,adapted,9623.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9623_K2048_a4_e4_raw_eager,4,raw,1.3684727228290634,0.6693,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,0.0,vision_s9623_K2048_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,613cbe1093c64dc5f52b228dc330bc2b624e75e132ad7d5643e3f9f2e4cb27dd,,legacy,,adapted,9624.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9624_K2048_a2_e2_raw_eager,2,raw,1.4655892902006162,0.6468,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,1.0,vision_s9624_K2048_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,613cbe1093c64dc5f52b228dc330bc2b624e75e132ad7d5643e3f9f2e4cb27dd,,legacy,,adapted,9624.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9624_K2048_a2_e4_raw_eager,4,raw,1.3868272460581037,0.6573,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,1.0,vision_s9624_K2048_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,ad920c2daeecad9d4cbadeea51449a7c6acb768602ae57a2a5a8e449f04b9b2e,,legacy,,adapted,9624.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9624_K2048_a4_e2_raw_eager,2,raw,1.6446588348128368,0.6184,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,1.0,vision_s9624_K2048_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,ad920c2daeecad9d4cbadeea51449a7c6acb768602ae57a2a5a8e449f04b9b2e,,legacy,,adapted,9624.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9624_K2048_a4_e4_raw_eager,4,raw,1.3880257667535683,0.6674,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,1.0,vision_s9624_K2048_a4_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,ff5a2cbca7c19609a909a781f4fa03dd8ea58e977c9207f3ed4bf1cc5d54797a,,legacy,,adapted,9625.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9625_K2048_a2_e2_raw_eager,2,raw,1.468060103176767,0.6457,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,0.0,vision_s9625_K2048_a2_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,ff5a2cbca7c19609a909a781f4fa03dd8ea58e977c9207f3ed4bf1cc5d54797a,,legacy,,adapted,9625.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9625_K2048_a2_e4_raw_eager,4,raw,1.383928854723682,0.6529,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,0.0,vision_s9625_K2048_a2_e4_raw_eager
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,af72da21ec29264dd096e7c2896a47380d6cc3d5fe893ec088d198ef8dd6f44e,,legacy,,adapted,9625.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9625_K2048_a4_e2_raw_eager,2,raw,1.6445423171676696,0.6158,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,0.0,vision_s9625_K2048_a4_e2_raw_eager
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,af72da21ec29264dd096e7c2896a47380d6cc3d5fe893ec088d198ef8dd6f44e,,legacy,,adapted,9625.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9625_K2048_a4_e4_raw_eager,4,raw,1.3925102420259965,0.6649,eager,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,0.0,vision_s9625_K2048_a4_e4_raw_eager
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,3d453ec2677252d88eccd90e665e492c03082209b9584dc2649757f84b5eba63,,legacy,,shared_initial,,,,0,legacy_replay,eager,legacy_vision_initial_e2_bn_only_eager,2,bn_only,1.564602941122558,0.6312,eager,10000,2.0,9640.0,4.0,test,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,1.0,vision_initial_e2_bn_only_eager
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,3d453ec2677252d88eccd90e665e492c03082209b9584dc2649757f84b5eba63,,legacy,,shared_initial,,,,0,legacy_replay,eager,legacy_vision_initial_e4_bn_only_eager,4,bn_only,1.3181072585443967,0.6674,eager,10000,4.0,9640.0,4.0,test,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,1.0,vision_initial_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step512.pt,0f9f95f5ce14dbc2c462a290f0a55a9e9aa733dbade7678458200a886c4369a4,,legacy,,adapted,9621.0,2.0,,512,legacy_replay,eager,legacy_vision_s9621_K512_a2_e2_bn_only_eager,2,bn_only,1.4232629515374895,0.6365,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step512.pt,0.0,vision_s9621_K512_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step512.pt,0f9f95f5ce14dbc2c462a290f0a55a9e9aa733dbade7678458200a886c4369a4,,legacy,,adapted,9621.0,2.0,,512,legacy_replay,eager,legacy_vision_s9621_K512_a2_e4_bn_only_eager,4,bn_only,1.2820166255625867,0.6617,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step512.pt,0.0,vision_s9621_K512_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step512.pt,5ed390a7653a1ba84acb84df5ae6ebc09430b0ba2c14374172ae4802de2bf00a,,legacy,,adapted,9621.0,4.0,,512,legacy_replay,eager,legacy_vision_s9621_K512_a4_e2_bn_only_eager,2,bn_only,1.57443007298545,0.6295,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step512.pt,0.0,vision_s9621_K512_a4_e2_bn_only_eager
