architecture,checkpoint,tag,T,batch,route,session,gpu,gpu_id,torch,cuda,copy_scope,warmup_capture_seconds,engine,round,repeat,wall_ms,cuda_ms,peak_allocated_gib,reserved_gib
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph,2,8,3.4769363701343536,3.4600958824157715,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph,2,9,3.4759342670440674,3.4590721130371094,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,0,3.493770956993103,3.4734079837799072,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,1,3.48789244890213,3.4693119525909424,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,2,3.485739231109619,3.468287944793701,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,3,3.4805946052074432,3.4641919136047363,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,4,3.48697230219841,3.4703359603881836,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,5,3.4883320331573486,3.472383975982666,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,6,3.480818122625351,3.4652159214019775,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,7,3.4883208572864532,3.471359968185425,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,8,3.484174609184265,3.4662399291992188,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,1,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,1.0809153653681278,graph_with_copy,2,9,3.4881681203842163,3.471328020095825,0.4665842056274414,0.62890625
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,0,6.300531327724457,6.268928050994873,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,1,6.273526698350906,6.259647846221924,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,2,6.285008043050766,6.2709760665893555,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,3,6.280481815338135,6.266880035400391,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,4,6.269931793212891,6.255616188049316,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,5,6.272878497838974,6.259712219238281,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,6,6.277129054069519,6.265535831451416,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,7,6.273716688156128,6.262784004211426,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,8,6.2761567533016205,6.264832019805908,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,0,9,6.286729127168655,6.276000022888184,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,0,6.309043616056442,6.2921600341796875,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,1,6.30723312497139,6.294303894042969,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,2,6.3038170337677,6.290207862854004,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,3,6.3073597848415375,6.294528007507324,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,4,6.310448050498962,6.298624038696289,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,5,6.292499601840973,6.281216144561768,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,6,6.3025206327438354,6.290431976318359,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,7,6.306439638137817,6.294528007507324,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,8,6.305567920207977,6.293504238128662,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph_with_copy,0,9,6.3000209629535675,6.288383960723877,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,0,15.704050660133362,15.678175926208496,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,1,15.359383076429367,15.341567993164062,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,2,21.86444401741028,21.84499168395996,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,3,15.405621379613876,15.388671875,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,4,15.883393585681915,15.867903709411621,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,5,15.693563967943192,15.676416397094727,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,6,16.729317605495453,16.711679458618164,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,7,19.66271921992302,19.64339256286621,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,8,20.353250205516815,20.331552505493164,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,0,9,17.362408339977264,17.343231201171875,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,0,15.73082059621811,15.709088325500488,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,1,16.49332046508789,16.477184295654297,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,2,15.30040055513382,15.28320026397705,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,3,15.76075330376625,15.743712425231934,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,4,21.406959742307663,21.388479232788086,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,5,17.719019204378128,17.698816299438477,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,6,16.762293875217438,16.744672775268555,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,7,16.4654403924942,16.448415756225586,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,8,16.015004366636276,15.997952461242676,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,0,9,17.29564741253853,17.275903701782227,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,0,6.275642663240433,6.2566399574279785,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,1,6.282944232225418,6.269631862640381,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,2,6.271567195653915,6.259647846221924,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,3,6.272498518228531,6.2605438232421875,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,4,6.268627941608429,6.2566399574279785,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,5,6.2669552862644196,6.255360126495361,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,6,6.274290382862091,6.261760234832764,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,7,6.274674087762833,6.262784004211426,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,8,6.280470639467239,6.268928050994873,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,graph,1,9,6.265997886657715,6.252543926239014,0.5624632835388184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,0,17.362263053655624,17.338367462158203,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,1,21.526608616113663,21.50604820251465,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,2,16.45517349243164,16.43724822998047,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,3,16.780342906713486,16.76300811767578,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,4,17.284221947193146,17.266624450683594,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,5,17.653048038482666,17.63532829284668,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,6,23.165643215179443,23.14748764038086,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,7,16.72479510307312,16.703487396240234,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,8,16.541078686714172,16.524351119995117,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager,1,9,15.94298705458641,15.925248146057129,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,0,15.837911516427994,15.818431854248047,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,1,15.439286828041077,15.422687530517578,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,2,17.593249678611755,17.57491111755371,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,3,21.915201097726822,21.89311981201172,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,4,15.269357711076736,15.252479553222656,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,5,15.910223126411438,15.89247989654541,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,6,16.393844038248062,16.376480102539062,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,7,16.38628914952278,16.369632720947266,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,8,17.846472561359406,17.828927993774414,0.5942015647888184,1.07421875
language,original_frozen,frozen,2,4,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5934572741389275,eager_with_copy,1,9,18.887121230363846,18.86720085144043,0.5942015647888184,1.07421875
